-6.432159548294994478e-01,-7.215702261647489735e-01,-4.919854678059312203e-01,-6.606776480925745654e-01,-4.730405687913845081e-01,2.554863292218437221e-01,4.742293522206092460e-01,-4.144966314073340041e-01,2.111985515618053366e+00,3.220102621232532325e-01,2.621153062198337547e-01
-7.636418500026298517e-01,-7.341597597745186388e-01,-3.015512692202501066e-01,-7.669788543994695562e-01,-2.524989687922682968e-01,6.597190773297979816e-02,2.531679048291563539e-01,-5.594595331029679208e-01,2.584141583961486965e+00,1.222996244073319527e+00,2.366550660560602370e-01
-3.368806085523750604e-01,-8.629170682113125324e-01,-4.174955793109734192e-01,-8.190584173140293966e-01,-2.976232121345208093e-01,5.432642315760846108e-01,1.949818447486553474e-01,-3.857308031422179706e-01,1.851178148113567623e+00,8.922640046425762694e-01,-2.966552448183991733e-02
-6.692265617881541263e-03,-3.838730385797972655e-01,1.277984168756938488e-01,-2.964072493822130228e-01,-4.680245779076674245e-02,1.924026243424421245e-01,1.340386420127790967e-01,-2.162969208677484878e-01,1.094011385764422917e+00,1.939856928616373946e-02,1.536773617010757653e-01
3.609324575441391625e-01,-2.161877309561038574e-01,1.496583901829524055e-01,-2.368807340744535916e-01,1.014640308918935696e-01,2.489682866172736042e-01,2.001402676645630541e-01,-2.125841039618544259e-01,4.698298728084763787e-01,-3.658732848312198360e-01,-5.201456938600995672e-01
-3.475474684095591904e-01,-2.132821579899370212e-01,-2.015686650003184754e-01,3.873041936612805491e-01,-2.936987484175021534e-01,3.456720969333299531e-01,-5.575083555568220994e-01,1.223264570428565651e-01,1.782418602927757223e-01,-5.027318151898866119e-03,1.914975555700219600e-01
-1.696297400058088822e-01,6.601571793926636761e-03,-9.632188722913100076e-02,7.399446250794572411e-01,-4.240097030775588638e-01,-1.355495095541561501e-01,2.744386678522858225e-01,4.931304564652363304e-02,4.516675159665496375e-01,1.293189586656482426e-01,2.701855003451520965e-01
-6.289863187920888832e-01,-6.864631876774945907e-02,-3.738041828188168325e-02,5.991754548576638806e-01,-2.614159788203069823e-01,-5.422224849958119375e-01,2.568495172255508829e-01,-2.880363727745155825e-02,4.268242316430505556e-01,2.413811308279446288e-01,4.639730903293532438e-01
-5.069962143198554205e-01,-2.206990629886558808e-01,5.977460999843877548e-02,-1.248609082797373787e-01,-1.625978077788923226e-01,-1.248158943239072588e-01,3.753054145324266622e-01,-5.018445155243012046e-01,3.452936242293812019e-01,1.309912875967587376e-01,4.486247942460844240e-01
-4.305854837222607145e-02,-4.146625920469131921e-01,2.183462175735765842e-01,-7.648335814397430044e-01,-1.113068182622244245e-01,-5.980256928134777827e-02,6.017671357222675876e-01,-9.267791172948652845e-01,-1.741897827888307104e-01,-3.649224219335023278e-01,1.968140253791134386e-01
4.687130857205735190e-01,-7.571009455891430928e-01,5.744498490825133974e-01,-7.264505935080709520e-01,-1.389799581011488261e-01,-5.434491212112116942e-01,2.405241357256287793e-01,-9.918961513629021010e-01,-9.494658782275071651e-01,-1.431382313707492693e-01,4.594194109618923716e-01
8.029103225725540138e-01,-7.209479581192981268e-01,9.236070233835178556e-01,-7.484125446030249762e-01,-2.476301683607796400e-01,-6.736108609161024496e-01,-2.680774032130154305e-01,-8.910498322020897755e-01,-3.380384620240495241e-01,-1.198145194401096569e+00,9.434781221534750406e-01
4.416593075368192567e-01,-4.127658410497271335e-01,3.325903780259246711e-01,-7.530247706332753310e-01,-2.303131473378147165e-01,-1.157720127758121498e+00,1.349194638427146653e-01,-1.073238299679601049e+00,-2.810595680897983728e-01,-1.038818876533099234e+00,1.098922370641459700e+00
8.663898841569565856e-02,-9.549336083877638104e-02,4.208725931441691936e-01,-6.741265486006495777e-01,-4.226175659202265344e-01,-1.070841671425697639e+00,9.240015357842583654e-01,-1.071696573617668014e+00,-7.524245888569092156e-01,-2.129623208549877855e-01,1.125418874788686630e+00
1.244786849991980221e-01,-1.382317080428892286e-01,3.446054499075903998e-01,-5.872158135770437770e-01,-2.652543709465768895e-01,-5.825210382523396957e-01,6.350604314008296836e-01,-5.221856051323385817e-01,-2.632585967113071912e-01,-2.866110331709734171e-01,6.565488612115468747e-01
1.966931325714170453e-01,1.352069479395361373e-01,5.039414397386152711e-01,-5.332197419858162452e-02,-2.624892608119810955e-01,-1.840673343605778722e-01,-4.411140097198689575e-02,2.280157173693930228e-01,5.605742958134074527e-02,5.448848231136927955e-01,-2.051679627284563878e-01
-1.698673432251669169e-01,4.532983926420609544e-01,-3.271047500744568848e-01,-1.662540267635845559e-01,4.331932995029799116e-01,3.123045811872310895e-01,3.905053890948280149e-01,5.154360889981736416e-02,6.070524517719195351e-02,-4.639066079696090306e-01,-5.654488276442815042e-01
-3.431484657906374580e-01,6.227903769441702764e-01,1.046292511166831973e-01,1.953165926983942494e-03,-2.958676414385429942e-01,2.502883831809122883e-01,-2.292441118325466987e-01,-1.559143212184269933e-01,-4.714822158429294308e-01,-8.263110159802432297e-03,1.566872639440306803e-01
3.340865487474803386e-01,-3.520033560994403898e-01,5.751614008556161783e-01,2.543229949421007413e-02,2.270085265764451854e-01,2.198023029482777391e-01,-1.232386610371706548e-01,-4.310641289747114691e-01,1.874315104106022423e-02,2.320672564061229681e-02,-3.623274594212678168e-01
-2.680194808776792947e-01,-3.561439449843992744e-01,3.891342010006818564e-01,-2.778518256482352400e-01,-2.379142177706045774e-02,-1.171334882937375838e-01,3.782400274663132445e-01,-2.334275807149405468e-01,2.574575732350484203e-01,3.377161166538894532e-01,-4.248801805226198880e-01
-2.466690779205376327e-01,5.115790025158494236e-01,3.152815155849227891e-01,3.378520665458198402e-01,3.792188613950528975e-01,-1.912950282105295996e-01,-1.303319076543775490e-01,9.803553566288326915e-02,-2.902333469932770749e-01,-2.482866278162070284e-01,-3.331892615146062053e-01
3.228752310959501909e-02,3.165765186400347209e-01,-9.172904970027462301e-02,4.802489902772269503e-01,-1.508237403807041188e-01,1.720718983782454636e-01,-2.224946913191234998e-01,-5.105357665268447365e-01,2.498066367292217094e-01,2.575177400815669149e-01,4.104354648944902872e-01
1.838292562641452854e-01,1.108006358906596239e-01,1.061797825390565497e-01,4.368721801371701075e-01,5.470405989181383877e-01,-2.335054751447646904e-01,5.532659952019562954e-01,-5.125652700396104294e-02,1.788546045438163812e-01,-1.616245114591553234e-01,1.758043894478109603e-01
-3.179829950646701486e-01,3.021143305183936478e-01,4.183605073268352459e-02,-2.242376995851165233e-01,4.006228904169628069e-01,-2.416352856149208694e-01,-3.826070512983173466e-01,5.384914220980509258e-02,-3.371700274953220444e-01,-2.574858471539953064e-01,3.017021322081601120e-01
-5.860439611122775228e-01,-6.233307038329487515e-01,-4.156067280450408408e-01,6.491843052269828940e-01,-2.625450314650568662e-01,-2.469078536893155873e-01,1.843680636871135592e-01,-1.411830589327291996e-01,-2.181362850194695779e-02,-7.019598699337536996e-01,1.896475489675783499e-01
-9.297363498273053528e-01,-7.872056854092928102e-01,-2.067909491463057747e-01,1.307084039742183235e+00,-6.635585162721452379e-01,-2.564164814078560006e-01,-2.516397572724057841e-01,-2.681542294106663560e-01,-1.549279441664498380e-01,-1.094830443354707805e+00,5.502602508009528659e-01
-1.248053423309270160e+00,-5.897218446959073823e-01,-9.363352179262619535e-01,1.094745230502957689e+00,-2.287228535102305560e-01,-7.835596493332527834e-03,-3.948816223093652017e-02,9.252261893771836221e-02,9.736721162895037862e-01,-1.078307746065367390e+00,1.299219618200741222e-01
-1.622034731411894137e+00,-2.213237610754985318e-01,-4.768130516205469904e-01,5.963127132542130893e-01,-6.464598549377972292e-01,-2.708438363326077236e-01,-5.655641495926340412e-02,-6.048217997325020523e-01,1.038107256822774715e+00,-8.298886396494981055e-01,5.714163486108090328e-01
-7.949660659078655600e-02,-2.212703917312359714e-01,-3.061297609766397421e-01,1.648390488701190759e-01,2.590819913640718484e-03,4.438000372076094657e-01,4.122240829743075152e-01,-8.637058983697085135e-02,-3.176501678817372776e-01,3.301073485879456593e-01,4.659714644034132491e-01
3.965800492198697652e-02,-6.578274328035822460e-01,-1.977777075879980362e-01,3.031817677250213672e-01,4.312350952456958653e-02,5.544867630250803758e-01,3.440676123238919915e-01,-3.819640534124790210e-01,-7.416089393081928272e-01,4.262550475769379399e-01,6.671818612668882764e-01
-1.036446486269094885e-01,-6.464087794151778255e-01,-9.559435607255402367e-02,-2.436207549388956783e-01,1.240654894637732847e-01,3.359368015854878320e-01,1.185636999782617856e-01,-2.862508449304909108e-01,-3.380755399066799338e-01,3.733094020218009207e-02,2.505184833169519718e-02
-4.181739302835947858e-01,-5.053610588342846155e-01,2.670618163184731442e-01,-4.078679543280388509e-01,8.690792914412887038e-01,4.732186916938118659e-01,3.044436452043342012e-01,-4.754393509158755804e-01,-1.341815115216531684e-01,-5.922120558240893118e-01,-1.940478762978305460e-01
-5.267891826772010955e-01,-5.288251286625906822e-01,-6.584401474267519150e-02,-1.321319820504967824e-01,5.064956109210202451e-01,3.005685375458159170e-01,2.320074813873454489e-01,1.312774759597090946e-01,-1.028652042323532079e-01,-5.778358270214861703e-01,-1.958485422773092732e-01
2.753905507474418979e-01,2.081299748385516124e-01,-1.497628415904285748e-01,3.595992613919714587e-01,3.268155911098450522e-02,3.636235088492359435e-01,-1.167804319352016423e-01,1.589886038539342281e-02,7.314016167804937574e-02,1.819545081499200911e-01,-3.277018307876329584e-02
2.204085340299100360e-01,-3.620431945189910294e-01,-1.280761258017038551e-01,-1.573266788982387587e-01,-8.030411470452121503e-02,8.207667220855070500e-01,8.359590523536228890e-01,-2.137421697679955102e-01,-6.275040297769317599e-01,-4.355824499945396555e-01,-2.446135813608165954e-01
4.021770292240143818e-01,-7.223587037325825966e-01,2.438351028207779922e-02,-6.477353128259963899e-01,-2.355335839518449825e-01,1.147495635036472228e+00,1.221673111322780558e+00,-2.509647543375928547e-01,-9.861972801724627757e-01,-7.165505212024897430e-01,-6.099370836727459055e-01
-1.628008583798259967e-01,-5.893450416304762962e-01,-4.047425427139127348e-03,-7.285642609188928143e-01,-1.064884421756961130e-01,9.311990786660990782e-01,9.215025625669699405e-01,-5.223509279883568057e-01,-8.906942102469932454e-01,-6.077303512839481447e-01,-3.817460615447337835e-01
-4.663587864689936469e-01,-4.257668289774377279e-01,-1.091575150263248209e-02,1.688514565724405850e-02,-3.611150597833254206e-01,4.276027435705008206e-01,3.011364508761127379e-01,-8.208904587729889957e-02,3.659748879969118573e-01,-3.577786946418355374e-01,-2.472512064399303919e-02
-1.060747999677507991e+00,-8.190046661172527553e-01,-2.402933006980857988e-01,5.894851401284316728e-01,-6.708760279567133056e-01,-1.987134063615602492e-02,2.087021947031487967e-01,6.794893152346401233e-02,1.731295224262478838e+00,-7.125287245257559965e-01,9.229025729491650842e-02
-1.692694261751503060e+00,-5.183091760941231918e-01,-1.454616326751221989e+00,8.520512446612658053e-01,-5.301683604419666906e-01,-6.453766581361273236e-01,-9.129455455558259380e-03,-4.818448742246525529e-01,2.306374160352568037e+00,-4.214753643611253708e-01,1.242461353459005435e+00
-1.646077025876242272e+00,-7.349272006254414791e-01,-6.480326826037238197e-01,-4.446499835500442588e-01,-4.021177559592030715e-01,-1.697471362334519729e-01,-1.611831333049030257e-01,-6.895671590674301576e-01,2.919210560479709837e+00,1.866266667170467797e-01,3.235219718071549178e-01
-1.311982938056747816e+00,-7.228349097261820289e-01,-4.795971836847996439e-01,-7.518238824297146516e-01,-3.107963140883744924e-01,8.674059776964510027e-01,4.383165973756425471e-01,-6.594922183711179331e-01,3.319684847827819141e+00,8.464176499468570869e-01,3.777293628586575469e-01
-5.655950115955826751e-01,-8.125753782167413064e-01,-4.685767165252802818e-02,-7.953849965788228893e-01,-2.270194128126580835e-01,3.977403226558773319e-01,2.574867804921348036e-01,-3.924939898862033205e-01,2.385855502489541813e+00,6.040832467881219747e-01,2.536055062563071991e-02
-1.996679131783902703e-02,-7.102212666127514229e-01,9.079883255757469351e-01,-7.979707402574121033e-01,-2.117773036325972524e-01,4.906152234690983605e-01,5.021591604125479336e-01,-5.032943863769606674e-01,1.304128938373702917e+00,-2.769483103703464510e-01,1.697198490946757454e-01
-6.326019420173734087e-02,-2.623801432614202289e-01,1.253549875059378760e-01,-5.232357549301707156e-01,-1.100755909770618213e-01,4.495081492474475304e-01,1.562791689125352379e-01,2.030526449331855610e-01,5.491779187630027037e-01,-2.213350748783760036e-01,-2.101508398200722938e-01
-1.239243210826696251e-01,-8.984925268561921863e-02,-1.966820739284093900e-01,5.740316976457140452e-01,7.839789916022178728e-02,-1.826801132920561621e-01,-3.263404093958381380e-01,2.297282391461348272e-01,5.447308934740466846e-01,2.540272980681273496e-01,-2.361221621672260351e-02
-8.247004464702083482e-01,-2.061659965946111284e-01,6.740887295018775649e-02,1.046835855191374565e+00,-5.266244721749744340e-01,-2.010046333002218633e-01,-1.364156933736673238e-01,1.723690306031885056e-01,8.915153213842467173e-01,-1.189421507480532686e-01,-3.841893153063302008e-02
-8.963220361079229370e-01,-1.067244657543366670e-01,-2.630960270832404246e-01,9.513459249338217516e-01,-3.901913822399403209e-01,-5.372025903810873082e-01,6.802706574191640376e-01,7.634832223687167997e-03,1.250015146303541380e+00,4.597739403217999121e-01,6.761136564201016830e-01
-8.459514333147437615e-01,-1.964796873350236062e-01,-2.840543392723849370e-01,-1.184028427137862223e-02,-2.078993967853347558e-01,8.114006553240313280e-02,7.384938746830780332e-01,-5.052438945823185534e-01,6.048910543849634891e-01,-1.204675763519639092e-01,3.319559928063582355e-01
-6.268745735317970968e-01,-3.703232465497189874e-01,8.075780631473716831e-02,-8.461900552761236760e-01,-2.565439312510670589e-01,-2.319422799398277446e-01,1.210097869121405489e+00,-7.834960447309388121e-01,4.487251219366596433e-01,-5.466772059934259520e-01,4.288386266751233883e-03
-2.157002951508848743e-01,-5.670365510368486905e-01,6.491084265454423186e-01,-8.528200215780538107e-01,-4.692277213906114741e-01,-1.932887727996984717e-01,7.740500617161364394e-01,-1.006424667699782116e+00,-3.140983050334250626e-01,-4.531718132993571846e-01,3.644243999082655838e-01
2.255469835520080568e-01,-7.068399851255661170e-01,1.219116810318759292e+00,-8.037565598817704160e-01,-2.144724324312049790e-01,-7.609433139911440103e-01,2.787576421220039347e-01,-8.503260179654885675e-01,-1.366571424455436390e-01,-4.338873975269548211e-01,6.027042729039747693e-01
-8.143052602175925025e-02,-7.312142743251464072e-01,1.688243445884483190e-02,-7.883277971002226048e-01,-3.890880807414834885e-01,-1.069667159859560179e+00,2.484793994662982952e-01,-1.021777900710461262e+00,-2.120707740993184875e-01,-3.584145845588100898e-01,7.678683597229976066e-01
-6.396188121240904169e-03,-4.123804365982010611e-01,4.932698666139910260e-01,-8.003895698398721947e-01,1.041431569933295442e-01,-5.431131022834623234e-01,3.540404454383566657e-01,-1.225972335837401284e+00,-4.659083529030505488e-01,-3.093624389640591277e-01,1.312536737871983439e+00
-2.191618612729484272e-01,-2.729587378938569051e-02,5.896342458028334121e-01,-6.582498277861048575e-01,-4.539110670220981858e-02,-3.743374252050287176e-01,6.065986843837744003e-01,-1.031217089499710804e+00,-3.987966045646287871e-01,-7.608199893300097993e-02,6.397804795115580312e-01
2.403477406622915591e-01,-2.133224239712613324e-01,4.591255030169479889e-01,-3.894443847710647444e-01,-3.097449706780147083e-01,1.690130571772293366e-01,7.265986334676970484e-03,-1.915737352425273821e-01,4.352688401184934969e-02,2.699018357746636454e-01,6.729470902253348319e-02
-4.264197432436809265e-01,-7.844778878628264063e-02,5.145666857196606880e-01,3.058782248048669272e-01,-1.397453701496568224e-01,-1.217084418186647615e-01,-5.008692603876895716e-02,2.847447372515699571e-01,1.426555906648778460e-01,-5.366077482443482038e-01,-8.134954591579911243e-02
1.662427713713138799e-01,-1.204410760988382234e-01,-2.781846686233959698e-01,-5.447496590921176995e-01,1.549780341524906735e-01,-8.471225412489633011e-02,-1.896742016554280874e-01,9.621223895887395794e-02,-5.491163789921308380e-01,-4.196948551894288948e-01,-1.708404826533047316e-01
-2.562967420313316119e-02,1.469258713767114533e-01,3.545475508077375881e-01,-3.104597998880153642e-01,-3.389340321362204755e-01,3.799985786602853577e-01,1.517260218096614932e-01,-3.347953264397550699e-01,4.463882554894144095e-01,9.921069418665254269e-02,3.900991224313662409e-01
-3.963530308937123769e-01,-6.258161883877225162e-02,-3.289191212239982870e-02,-2.860554281461038517e-01,-3.303697440496272120e-01,3.990816242547872705e-01,-3.534620967575184403e-01,-3.280358615676251532e-02,-1.643725717952087828e-01,4.959396889554183452e-01,-2.977950163918577364e-01
3.393830748275668552e-01,4.171097730489904398e-01,-3.153556158079408589e-01,3.795850361839262499e-01,-4.235677177677713012e-01,-4.114265485832456215e-01,1.245050759563144788e-01,-2.025991290996574934e-01,9.392447205544053601e-02,2.268357593109715242e-01,4.240700311359889979e-02
3.503263707383244552e-01,4.197348051478109188e-01,5.521581859205357962e-02,-3.946432626610721361e-01,-4.465640853086349504e-01,-2.413110622974038721e-01,3.988504683223588754e-01,7.651963628069875789e-02,3.181184958041366473e-01,-1.325501327468729673e-01,2.731317152590460873e-02
-7.276706489019968416e-02,3.818722079165089989e-01,3.991995158843906211e-01,-4.836337919374250061e-01,1.175830239980390005e-02,9.298328763269411712e-02,4.051690511442038733e-01,3.525943245663357706e-01,-3.224526912945068768e-01,-2.160365308611454649e-01,-4.000645368934020209e-03
-4.650121406695628679e-01,-3.201503529153445354e-02,1.804758507143556789e-01,2.197136809261980295e-01,-4.881398750638114570e-01,2.553351638878010865e-01,1.375637508560909328e-01,-9.700172271213913788e-02,-5.755470183330015921e-01,1.192269920604912270e-01,-3.810864674306816552e-02
-5.432369556257168330e-01,-5.435304982559850950e-01,1.382862790626446792e-01,2.926728468680929729e-01,-1.286964083843757933e-01,-2.478190489407887664e-01,-3.486879246380459318e-01,5.616827701214859025e-02,-2.600774675804938263e-01,-1.744514404234484839e-01,-1.154856900714029272e-01
-1.169174358017604609e+00,-5.707015446191090469e-01,-2.878601016895586118e-01,5.570066270412478149e-01,-2.290100588166043005e-01,-2.252756200135635212e-01,-3.012329853091065268e-01,-2.201728568434893341e-01,-2.801774092742404312e-02,-9.623299992206918452e-01,3.158329405066203494e-02
-1.170625096972782275e+00,-5.222859054363834241e-01,-4.050669369623891014e-01,8.810225140090918172e-01,-5.109669419242239830e-01,-2.296010980389553702e-01,3.358432162630014227e-03,-3.432867839117183517e-01,5.156008572608801188e-01,-1.016316939766159777e+00,3.946453305678577217e-01
-1.341445719350070176e+00,-1.392516721795387588e-02,-1.913026143974992654e-01,4.850088306453460563e-01,-4.274951163072413518e-01,-3.452024503778020614e-01,-2.570605865787868871e-01,-6.956872498113458869e-01,2.403002829509545413e-01,-3.763031345160601226e-01,8.038729560536193031e-01
-8.052753936831085202e-01,2.850424689339073683e-02,-5.435354818011036704e-01,3.226465865239639408e-01,-1.816334673849233916e-01,8.358351955421599033e-01,8.221946878149376525e-01,-3.722279870449111683e-01,4.773923441904318055e-01,-5.599852415102966052e-01,1.401479705633769668e-01
-3.758615991617205165e-01,-6.871416339313503319e-02,-9.688795251078358151e-02,-8.372090874559634521e-02,1.582991171741887360e-01,5.596680512657699058e-01,6.465447822885737050e-01,-7.064908776673195501e-02,1.303467734720340776e-01,8.093343164857973171e-02,-1.288117688888282819e-01
-5.716589494185372322e-01,-8.978503077969152146e-01,1.776658020985187880e-01,-6.920292495637886399e-01,8.795074079187122917e-01,5.365627388768092754e-01,3.287387149701879174e-01,-3.833149611894723918e-01,7.894022957118757011e-02,-3.177569734712023530e-01,-5.809271269414305605e-01
-8.896708706545632950e-01,-7.401437034325596409e-01,1.990782671507111967e-01,-8.118644062225759406e-01,1.025423420032218758e+00,6.331135853163218918e-01,2.435451503814869967e-01,-7.756699695554706286e-01,-4.327485304018821588e-01,-7.955673897865706001e-01,-4.089382714118410256e-01
-4.894231150946868336e-01,-6.838120034075794162e-01,2.621082623797895556e-02,-6.476399094366275255e-01,8.796132970500234460e-01,1.945714896431756658e-01,1.700374390917228085e-01,-4.974917029987829253e-01,-9.962016585163409321e-02,-5.051827458182356345e-01,-2.529352645141952904e-01
4.395156110042879316e-01,-7.061697481908307816e-02,-9.801801122188970317e-02,-4.710363757904091897e-01,-1.455544391661222070e-01,5.952004100030938716e-01,7.213232930232395257e-02,-1.789299474887257324e-01,-1.903179568853273773e-01,-1.602382719020797874e-01,2.288447118968302829e-01
7.583496177282387229e-01,-6.925147813558694132e-01,-4.853591854439574110e-02,-6.699733963371431456e-01,-2.470552369210222143e-01,1.054848174704587915e+00,1.135005822914907592e+00,-3.737552972554820663e-01,-6.719760354243045075e-01,-2.893524412660838374e-01,-2.896370636321607961e-01
1.061535826679106398e+00,-6.821204212105641540e-01,4.387493838991347594e-01,-6.320590872692773976e-01,-3.950612805230844238e-01,1.850889417792765279e+00,1.191707997887232695e+00,-2.679731695461080032e-01,-1.270833802183945815e+00,-9.008629179125310360e-01,-5.264834500952534357e-01
6.764598094851460575e-01,-4.703189083229805667e-01,-1.165342659460153474e-01,-5.781854845884329963e-01,-1.229650884388246296e-01,1.263251779664630314e+00,1.010638297731156321e+00,-6.418607282548742521e-02,-3.886998647625313219e-01,-5.907151401274127744e-01,-6.978993284711212386e-01
-8.137964707900240124e-02,-5.018434157911045856e-01,-4.225632735439344700e-01,-1.111665093831477186e-01,-2.314146627169242076e-01,4.607761108796146199e-01,7.436488981428787115e-01,-1.114570905173948995e-01,4.494914954820631303e-01,-2.537067790252598432e-01,-1.068714791155856575e-01
-5.088903240237532266e-01,-8.237609483829959611e-01,-1.671946638532520180e-01,1.098807351633113299e-01,-3.284002612621350625e-01,2.294826327957398548e-01,5.679214321579296731e-01,2.505764838100615552e-02,9.995785675528627845e-01,-2.767721954897933712e-01,2.482717726991404833e-02
-9.226784958522894486e-01,-1.439185306115706442e-01,-2.869928517202833262e-01,8.992182984840085824e-02,-2.853133323158680290e-01,-1.210443556851635710e-01,4.381697203959209475e-01,-4.772337770213152391e-02,1.696240663430090612e+00,1.625383944227908328e-01,1.793096440197228525e-01
-1.037000597382572442e+00,-3.707511468042420238e-02,-3.615667180118624646e-01,-6.530567009055853189e-01,-2.066120177706153582e-01,-2.438237275305011331e-01,8.373665923951313372e-01,-2.287724990191740138e-01,2.300580383027718501e+00,2.286416919998862096e-01,-2.583015699379394570e-01
-1.133147635880050963e+00,-6.005014079572941199e-01,-3.869816084917843124e-01,-7.039188003300109742e-01,-2.881742718654674573e-01,1.314235590867599557e-01,7.441929105078292084e-01,-3.101977192875056688e-01,3.198788200975152041e+00,-2.588338072709148174e-01,-2.609312775763272807e-01
-4.088907747947783111e-01,-6.170850122551547745e-01,-9.749121437845004526e-03,-7.819144382931976223e-01,-1.313003232800079856e-01,-2.726385800438448775e-02,1.575972945215442789e-01,2.564159170787030928e-01,3.095153855927659237e+00,4.575048459375943843e-01,-2.830103688598908929e-01
1.535717924064591289e-01,-8.858220531947510468e-01,2.422228382265489699e-01,-6.893241864909346317e-01,-9.699301878579383307e-02,1.349975760861860663e-01,1.114872825982531207e-01,4.710367317494534162e-02,2.091736671660602287e+00,-4.220771514503371957e-01,-4.647533059213043022e-02
2.270363175733455530e-01,-6.826446254733252728e-01,-4.518232951268396497e-02,-2.471355337095057780e-01,-2.620207840161933310e-01,-4.172727308080022984e-02,-1.762035071281430748e-02,-2.896901683018722751e-01,9.698287205388799181e-01,-2.075920818275023838e-01,-3.058779211456745528e-02
-1.183603812572295647e-02,-1.278407750197413546e-02,4.358626020760072994e-01,3.941801203877140503e-01,1.443546029932360475e-01,2.014715944045095963e-01,1.814723317530204938e-01,4.050847657877698071e-01,5.025635282510979573e-01,-1.860020047537769283e-01,2.527642857800616732e-02
-4.827082935323627200e-01,1.385498581121497388e-02,1.045137740930326964e-02,2.695520330668876308e-01,-1.099563734130062920e-01,-3.495599043089436253e-01,6.181049648394197626e-02,2.908937164766304054e-02,6.031218465144867480e-01,1.331743454525003978e-01,-2.007289530682258571e-01
-5.763128981004572715e-01,-1.934178504875079252e-01,-2.109360311970181479e-01,2.763779042005590214e-01,-1.935759810713451601e-01,-4.471773561792042329e-01,4.394036320271957341e-01,1.364597880560173282e-01,8.160449779445316798e-01,7.211737955402258704e-02,1.942814551996007166e-01
-4.364283713923309271e-01,-2.052390721984854727e-01,-2.311480871226815614e-01,-3.707976009758021108e-01,-2.536851000739430706e-01,-2.907723138112893180e-01,5.148450019382381226e-01,-3.613875357673616562e-01,5.260720355291125250e-01,-7.613767493772857775e-02,-7.278728149168443851e-02
